timestamp_utc,ticker,floor_strike,yes_bid,yes_ask,last_price,volume,open_time,close_time
2026-08-20T00:00:00.665+00:00,KXBTC15M-26AUG192000-00,69307.33,0.0000,0.0010,0.0010,2115107.46,2026-08-19T23:45:00Z,2026-08-20T00:00:00Z
2026-08-20T00:00:03.321+00:00,KXBTC15M-26AUG192000-00,69307.33,0.0000,0.0010,0.0010,2115107.46,2026-08-19T23:45:00Z,2026-08-20T00:00:00Z
2026-08-20T00:00:05.972+00:00,KXBTC15M-26AUG192000-00,69307.33,0.0000,0.0010,0.0010,2115107.46,2026-08-19T23:45:00Z,2026-08-20T00:00:00Z
2026-08-20T00:00:08.271+00:00,KXBTC15M-26AUG192000-00,69307.33,0.0000,1.0000,0.0010,2127794.15,2026-08-19T23:45:00Z,2026-08-20T00:00:00Z
2026-08-20T00:00:10.524+00:00,KXBTC15M-26AUG192000-00,69307.33,0.0000,1.0000,0.0010,2127794.15,2026-08-19T23:45:00Z,2026-08-20T00:00:00Z
2026-08-20T00:00:13.037+00:00,KXBTC15M-26AUG192015-15,69299.8,0.5000,0.5400,0.0000,0.00,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:15.288+00:00,KXBTC15M-26AUG192015-15,69299.8,0.5200,0.5300,0.5200,28902.85,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:17.462+00:00,KXBTC15M-26AUG192015-15,69299.8,0.5200,0.5300,0.5200,28902.85,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:19.634+00:00,KXBTC15M-26AUG192015-15,69299.8,0.5200,0.5300,0.5200,28902.85,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:21.816+00:00,KXBTC15M-26AUG192015-15,69299.8,0.5200,0.5300,0.5200,28902.85,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:23.979+00:00,KXBTC15M-26AUG192015-15,69299.8,0.5200,0.5300,0.5200,28902.85,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:26.150+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6000,0.6100,0.6100,56727.53,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:28.395+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6000,0.6100,0.6100,56727.53,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:31.343+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6000,0.6100,0.6100,56727.53,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:33.531+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6000,0.6100,0.6100,56727.53,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:35.768+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6000,0.6100,0.6100,56727.53,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:38.164+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6200,0.6300,0.6200,105227.40,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:40.344+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6200,0.6300,0.6200,105227.40,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:42.561+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6200,0.6300,0.6200,105227.40,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:44.786+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6200,0.6300,0.6200,105227.40,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:46.939+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6200,0.6300,0.6200,105227.40,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:49.130+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6700,0.6800,0.6700,128497.81,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:51.339+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6700,0.6800,0.6700,128497.81,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:53.481+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6700,0.6800,0.6700,128497.81,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:55.623+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6700,0.6800,0.6700,128497.81,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:00:57.767+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6700,0.6800,0.6700,128497.81,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:01:00.002+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6500,0.6600,0.6600,153538.39,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:01:02.461+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6500,0.6600,0.6600,153538.39,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:01:04.638+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6500,0.6600,0.6600,153538.39,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:01:06.779+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6500,0.6600,0.6600,153538.39,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:01:08.983+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6500,0.6600,0.6600,153538.39,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:01:11.134+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6800,0.6900,0.6900,181585.97,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:01:13.278+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6800,0.6900,0.6900,181585.97,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:01:15.568+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6800,0.6900,0.6900,181585.97,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:01:17.755+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6800,0.6900,0.6900,181585.97,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:01:19.959+00:00,KXBTC15M-26AUG192015-15,69299.8,0.6800,0.6900,0.6900,181585.97,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:01:22.116+00:00,KXBTC15M-26AUG192015-15,69299.8,0.7400,0.7500,0.7500,219801.94,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:01:24.282+00:00,KXBTC15M-26AUG192015-15,69299.8,0.7400,0.7500,0.7500,219801.94,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
2026-08-20T00:01:26.437+00:00,KXBTC15M-26AUG192015-15,69299.8,0.7400,0.7500,0.7500,219801.94,2026-08-20T00:00:00Z,2026-08-20T00:15:00Z
