timestamp_utc,activo,nesting,combo,coste,profit_min_pct,gap_opens_pct,depth_usd,restante_s,ask_leg1,ask_leg2,o_inner,o_outer,inner_slug,outer_slug
2026-08-13T00:12:06+00:00,BTC,5min15m,YESout+NOin,1.386,-38.6,0.1309,48.54,173,0.996,0.39,63494.0,63411.0,btc-updown-5m-1786579800,btc-updown-15m-1786579200
2026-08-13T00:12:06+00:00,ETH,5min15m,YESout+NOin,1.62,-62.0,0.1065,18.9,173,0.99,0.63,1879.89,1877.89,eth-updown-5m-1786579800,eth-updown-15m-1786579200
2026-08-13T00:12:07+00:00,XRP,5min15m,YESout+NOin,1.55,-55.0,0.0,9.6,172,0.92,0.63,1.005,1.005,xrp-updown-5m-1786579800,xrp-updown-15m-1786579200
2026-08-13T00:14:24+00:00,XRP,5min15m,YESout+NOin,1.069,-6.9,0.0,2.47,35,0.999,0.07,1.005,1.005,xrp-updown-5m-1786579800,xrp-updown-15m-1786579200
2026-08-13T00:26:17+00:00,BTC,5min15m,YESout+NOin,1.27,-27.0,0.0881,42.72,222,0.43,0.84,63586.0,63530.0,btc-updown-5m-1786580700,btc-updown-15m-1786580100
2026-08-13T00:26:18+00:00,ETH,5min15m,YESout+NOin,0.92,8.0,0.033,4.39,221,0.25,0.67,1881.64,1881.02,eth-updown-5m-1786580700,eth-updown-15m-1786580100
2026-08-13T00:26:18+00:00,SOL,5min15m,YESout+NOin,0.66,34.0,0.0132,2.4,221,0.24,0.42,75.75,75.74,sol-updown-5m-1786580700,sol-updown-15m-1786580100
2026-08-13T00:26:18+00:00,XRP,5min15m,YESout+NOin,0.88,12.0,0.0,0.45,221,0.09,0.79,1.006,1.006,xrp-updown-5m-1786580700,xrp-updown-15m-1786580100
2026-08-13T00:28:22+00:00,BTC,5min15m,YESout+NOin,1.27,-27.0,0.0881,7.8,97,0.3,0.97,63586.0,63530.0,btc-updown-5m-1786580700,btc-updown-15m-1786580100
2026-08-13T00:28:22+00:00,ETH,5min15m,YESout+NOin,0.97,3.0,0.033,0.2,97,0.02,0.95,1881.64,1881.02,eth-updown-5m-1786580700,eth-updown-15m-1786580100
2026-08-13T00:28:22+00:00,SOL,5min15m,YESout+NOin,0.4,60.0,0.0132,1.49,97,0.13,0.27,75.75,75.74,sol-updown-5m-1786580700,sol-updown-15m-1786580100
2026-08-13T00:28:23+00:00,XRP,5min15m,YESout+NOin,0.88,12.0,0.0,1.8,96,0.09,0.79,1.006,1.006,xrp-updown-5m-1786580700,xrp-updown-15m-1786580100
2026-08-13T00:30:25+00:00,XRP,5min15m,YESout+NOin,0.02,98.0,0.0,1238.52,-25,0.01,0.01,1.006,1.006,xrp-updown-5m-1786580700,xrp-updown-15m-1786580100
2026-08-13T00:30:37+00:00,XRP,5min15m,YESout+NOin,0.02,98.0,0.0,1225.54,-37,0.01,0.01,1.006,1.006,xrp-updown-5m-1786580700,xrp-updown-15m-1786580100
2026-08-13T00:30:48+00:00,XRP,5min15m,YESout+NOin,0.02,98.0,0.0,1225.54,-48,0.01,0.01,1.006,1.006,xrp-updown-5m-1786580700,xrp-updown-15m-1786580100
2026-08-13T00:31:00+00:00,XRP,5min15m,YESout+NOin,0.02,98.0,0.0,1225.54,-60,0.01,0.01,1.006,1.006,xrp-updown-5m-1786580700,xrp-updown-15m-1786580100
2026-08-13T00:43:16+00:00,ETH,5min15m,NOout+YESin,1.008,-0.8,-0.0535,21.92,103,0.998,0.01,1879.255,1880.26,eth-updown-5m-1786581600,eth-updown-15m-1786581000
2026-08-13T00:43:17+00:00,SOL,5min15m,NOout+YESin,1.009,-0.9,-0.0396,12.51,102,0.999,0.01,75.71,75.74,sol-updown-5m-1786581600,sol-updown-15m-1786581000
2026-08-13T00:43:17+00:00,XRP,5min15m,NOout+YESin,1.008,-0.8,-0.0299,11.93,102,0.998,0.01,1.0047,1.005,xrp-updown-5m-1786581600,xrp-updown-15m-1786581000
