timestamp_utc,activo,nesting,combo,coste,profit_min_pct,gap_opens_pct,depth_usd,restante_s,ask_leg1,ask_leg2,o_inner,o_outer,inner_slug,outer_slug
2026-07-03T00:10:01+00:00,ETH,5min15m,YESout+NOin,0.6,40.0,0.0318,2.87,298,0.07,0.53,1699.035,1698.495,eth-updown-5m-1783037400,eth-updown-15m-1783036800
2026-07-03T00:10:02+00:00,SOL,5min15m,NOout+YESin,1.23,-23.0,-0.0991,5.92,297,0.86,0.37,80.68,80.76,sol-updown-5m-1783037400,sol-updown-15m-1783036800
2026-07-03T00:10:02+00:00,XRP,5min15m,NOout+YESin,1.39,-39.0,-0.2021,12.8,297,0.99,0.4,1.0865,1.0887,xrp-updown-5m-1783037400,xrp-updown-15m-1783036800
2026-07-03T00:11:02+00:00,BTC,5min15m,NOout+YESin,1.428,-42.8,-0.2524,63.87,237,0.998,0.43,61330.765,61485.965,btc-updown-5m-1783037400,btc-updown-15m-1783036800
2026-07-03T00:11:02+00:00,ETH,5min15m,NOout+YESin,1.47,-47.0,-0.093,4.05,237,0.81,0.66,1696.915,1698.495,eth-updown-5m-1783037400,eth-updown-15m-1783036800
2026-07-03T00:11:02+00:00,SOL,5min15m,NOout+YESin,1.41,-41.0,-0.1238,11.01,237,0.86,0.55,80.66,80.76,sol-updown-5m-1783037400,sol-updown-15m-1783036800
2026-07-03T00:12:01+00:00,BTC,5min15m,NOout+YESin,1.538,-53.8,-0.2524,8.1,178,0.998,0.54,61330.765,61485.965,btc-updown-5m-1783037400,btc-updown-15m-1783036800
2026-07-03T00:12:01+00:00,ETH,5min15m,NOout+YESin,1.57,-57.0,-0.093,49.81,178,0.73,0.84,1696.915,1698.495,eth-updown-5m-1783037400,eth-updown-15m-1783036800
2026-07-03T00:12:02+00:00,SOL,5min15m,NOout+YESin,1.49,-49.0,-0.1238,12.42,177,0.69,0.8,80.66,80.76,sol-updown-5m-1783037400,sol-updown-15m-1783036800
2026-07-03T00:12:02+00:00,XRP,5min15m,NOout+YESin,1.66,-66.0,-0.2572,3.35,177,0.99,0.67,1.0859,1.0887,xrp-updown-5m-1783037400,xrp-updown-15m-1783036800
2026-07-03T00:13:02+00:00,BTC,5min15m,NOout+YESin,1.595,-59.5,-0.2524,19.2,117,0.995,0.6,61330.765,61485.965,btc-updown-5m-1783037400,btc-updown-15m-1783036800
2026-07-03T00:13:02+00:00,ETH,5min15m,NOout+YESin,1.69,-69.0,-0.093,26.37,117,0.82,0.87,1696.915,1698.495,eth-updown-5m-1783037400,eth-updown-15m-1783036800
2026-07-03T00:13:02+00:00,SOL,5min15m,NOout+YESin,1.52,-52.0,-0.1238,26.12,117,0.61,0.91,80.66,80.76,sol-updown-5m-1783037400,sol-updown-15m-1783036800
2026-07-03T00:13:03+00:00,XRP,5min15m,NOout+YESin,1.929,-92.9,-0.2572,3.71,116,0.999,0.93,1.0859,1.0887,xrp-updown-5m-1783037400,xrp-updown-15m-1783036800
