timestamp_utc,slug,market_id,condition_id,activo,end_date,restante_s,py_yes,lado,direccion,best_bid,best_ask,spread,profundidad_usd,n_niveles,outcome_real,acierto
2026-08-06T00:04:50+00:00,xrp-updown-5m-1785974400,3350325,0xb68748f2f338cb6714268e01023d9f5f9a350ae1d8eda851e2f17b4f9eb898d2,XRP,2026-08-06T00:05:00+00:00,9.9,0.045,Down,BUY_NO,0.86,0.96,0.1,350.06,4,Down,1
2026-08-06T00:04:50+00:00,doge-updown-5m-1785974400,3350339,0x57ddccd6a6ccb84850e4c5cbf6b8503f8d642aee0eef1fbce0725eab4b1f2b3e,DOGE,2026-08-06T00:05:00+00:00,9.9,0.365,Down,BUY_NO,0.02,0.1,0.08,398.73,8,Up,0
2026-08-06T00:04:50+00:00,bnb-updown-5m-1785974400,3350326,0x13a68ec21c80be6bd15ffa90ecb2eb8e6038d2a312edb54e79e449b13b1b62d0,BNB,2026-08-06T00:05:00+00:00,9.9,0.625,Up,BUY_YES,0.99,,,,0,Up,1
2026-08-06T00:09:50+00:00,xrp-updown-5m-1785974700,3350414,0x2dd3f7da3277aceb8f8971e0df54407af22dab47db56eee064ac1334f2822d5a,XRP,2026-08-06T00:10:00+00:00,9.8,0.75,Up,BUY_YES,0.12,0.6,0.48,236.37,8,Up,1
2026-08-06T00:09:50+00:00,doge-updown-5m-1785974700,3350410,0x4983d2d19df282ca3e96e2f31b4f14a7eb29335c5c3e189ab0f771d8db398c91,DOGE,2026-08-06T00:10:00+00:00,9.8,0.735,Up,BUY_YES,0.03,0.11,0.08,408.63,7,Down,0
2026-08-06T00:09:50+00:00,bnb-updown-5m-1785974700,3350411,0x35f5ca6d5380457332f0861b8ee684dd4bb44606e0de3a8f2f42fb1f7a522ecf,BNB,2026-08-06T00:10:00+00:00,9.8,0.62,Up,BUY_YES,0.4,0.99,0.59,240.41,1,Up,1
2026-08-06T00:14:50+00:00,xrp-updown-5m-1785975000,3350407,0x36860435091e31c668433122c003c1897a053a0a6cde24dd08675b9a68e2198e,XRP,2026-08-06T00:15:00+00:00,9.9,0.64,Up,BUY_YES,0.13,0.92,0.79,307.77,5,Down,0
2026-08-06T00:14:50+00:00,doge-updown-5m-1785975000,3350412,0x04838d954eb6d22e9ccf1d440783dd256366515a58d51feb3b2341b6a19d072e,DOGE,2026-08-06T00:15:00+00:00,9.9,0.4,Down,BUY_NO,0.95,0.99,0.04,61.38,1,Down,1
2026-08-06T00:14:50+00:00,bnb-updown-5m-1785975000,3350418,0xa940d5ee0ca5542b79d35403b8086ae4dc104b3d3f762a6e46a6bb57d3a193ef,BNB,2026-08-06T00:15:00+00:00,9.9,0.815,Up,BUY_YES,0.99,,,,0,Up,1
2026-08-06T00:19:50+00:00,xrp-updown-5m-1785975300,3350445,0xddf245620c752836d539b0f856ea4d073404ff2d79a675690c650613df4de68a,XRP,2026-08-06T00:20:00+00:00,9.9,0.975,Up,BUY_YES,0.99,,,,0,Up,1
