timestamp_utc,slug,market_id,condition_id,activo,marco,end_date,restante_s_objetivo,restante_s_real,precio_yes,lado_favorito,best_ask_favorito,ask_usd_le5c,best_bid_favorito,profundidad_favorito_usd,n_niveles_favorito,outcome_real,favorito_gano
2026-08-21T00:03:31+00:00,sol-updown-5m-1787270400,3732904,0x4e1437f12ec509b7c18ad5faa167b8fab6d2b1730f441071e194e9c207d89de3,SOL,5min,2026-08-21T00:05:00+00:00,240,88.2,0.505,Up,0.28,128.67,0.22,5364.75,72,Down,0
2026-08-21T00:03:32+00:00,eth-updown-5m-1787270400,3732901,0x7366382edb7eaac710951139cb58f3a5a3954e3c39c78cb37d7b4c7e076fc21a,ETH,5min,2026-08-21T00:05:00+00:00,180,88.0,0.5,Up,0.27,126.41,0.23,6437.09,73,Down,0
2026-08-21T00:03:32+00:00,xrp-updown-15m-1787270400,3732893,0x60869476aaf003b9cc94adb90ee359ffa42c02ecfb8e7119efc3a92206cd96d7,XRP,15min,2026-08-21T00:15:00+00:00,780,687.6,0.61,Up,0.3,58.3,0.26,3236.4,19,Up,1
2026-08-21T00:10:42+00:00,eth-updown-5m-1787270700,3732951,0x3e2202d2e6f7ee22a3e92512abc0d74e8f36f94ba41b93946cab811e8ee76bcb,ETH,5min,2026-08-21T00:10:00+00:00,180,-42.8,0.9945,Up,,0,0.999,0,0,Up,1
2026-08-21T00:10:58+00:00,sol-updown-15m-1787270400,3732880,0x5a5f6c034c976826cbd8cf162e8239ed6fc8e0dc55b698cc7b4cfb1bba8a38f2,SOL,15min,2026-08-21T00:15:00+00:00,480,241.8,0.265,Down,0.15,14.75,0.13,1011.44,83,Up,0
2026-08-21T00:10:59+00:00,eth-updown-15m-1787270400,3732871,0xb86bec64b804dc0332f98e26f0add07ff60e1347ee73cf74e00bd7c496b7d6ad,ETH,15min,2026-08-21T00:15:00+00:00,300,240.9,0.665,Up,0.98,1190.25,0.96,1190.25,2,Up,1
2026-08-21T00:11:00+00:00,sol-updown-5m-1787271000,3733098,0x2d2cf7351e90bf98162477b178ca3494b68aef806e04a8eb1d8a13559536450e,SOL,5min,2026-08-21T00:15:00+00:00,240,239.4,0.505,Up,0.93,2211.58,0.92,3922.9,6,Up,1
2026-08-21T00:12:01+00:00,eth-updown-5m-1787271000,3733097,0x510b62497a9e4784f1fe0f458bd09b35a1a1f2269a9d911efe0100e0ef86deba,ETH,5min,2026-08-21T00:15:00+00:00,180,178.0,0.495,Down,0.25,137.02,0.24,7468.0,75,Up,0
2026-08-21T00:14:00+00:00,btc-updown-15m-1787270400,3732900,0x580b5f3ddcfb02cd333897984aaf7f11cf0fd213d7d50a9b8b6fc6fa989233fa,BTC,15min,2026-08-21T00:15:00+00:00,60,59.0,0.9995,Up,,0,0.999,0,0,Up,1
2026-08-21T00:19:38+00:00,sol-updown-5m-1787271300,3733118,0x8ba1320f893728ebe27b3b412690bf61b1ff4524b85821e45a21e9f9aad5fe83,SOL,5min,2026-08-21T00:20:00+00:00,240,21.4,0.995,Up,,0,0.99,0,0,Up,1
2026-08-21T00:19:38+00:00,eth-updown-5m-1787271300,3733123,0x8255bb7b87630147d06e896c9ff84c1ea3aec9369ed102b4e001be3dee550652,ETH,5min,2026-08-21T00:20:00+00:00,180,21.2,0.22,Down,0.01,165.03,,1255.76,36,Up,0
2026-08-21T00:19:39+00:00,xrp-updown-15m-1787271300,3733122,0x4ac327b241f4064dc6305eb0a06c6db17ff2732a640e9e5c244109635514d257,XRP,15min,2026-08-21T00:30:00+00:00,780,620.9,0.305,Down,0.31,86.54,0.27,1302.24,19,Down,1
2026-08-21T00:21:48+00:00,sol-updown-5m-1787271600,3733126,0xd246a74f86c17e80140aa632f9fae71d73da76cc4307dd326faf1cc0dbfd425f,SOL,5min,2026-08-21T00:25:00+00:00,240,191.2,0.505,Up,0.78,78.5,0.77,3101.91,18,Up,1
2026-08-21T00:22:05+00:00,eth-updown-5m-1787271600,3733129,0xb905ecba09d2d15c0e4b246080a90e6c4ad65c471f54da86dc89b398f1ab10c7,ETH,5min,2026-08-21T00:25:00+00:00,180,174.6,0.455,Down,0.54,250.03,0.53,7832.9,46,Down,1
2026-08-21T00:22:06+00:00,sol-updown-15m-1787271300,3733109,0xa4517535c4d8226235ce14a2fabd0c730517a9f20c6fb24a99e445750253a911,SOL,15min,2026-08-21T00:30:00+00:00,480,473.4,0.635,Up,0.99,198.99,0.97,198.99,1,Up,1
2026-08-21T00:25:00+00:00,eth-updown-15m-1787271300,3733108,0xcb5ce77bdf63f60156514d96a23565408bbd828b0195b20a5bd6cf6c63c7923f,ETH,15min,2026-08-21T00:30:00+00:00,300,299.5,0.945,Up,0.96,1094.66,0.94,1094.66,4,Up,1
2026-08-21T00:27:13+00:00,eth-updown-5m-1787271900,3733141,0x7e72ac3126d2f011c07baea9e6464237cf624764c74eeb1418a3e48d73eb4f92,ETH,5min,2026-08-21T00:30:00+00:00,180,166.7,0.465,Down,0.26,200.85,0.25,8872.3,74,Down,1
2026-08-21T00:29:00+00:00,btc-updown-15m-1787271300,3733117,0xae18b55fe89d97dc3cfc3a3ced65c12afa428f361d82d6e04720b1fb1a330379,BTC,15min,2026-08-21T00:30:00+00:00,60,59.4,0.9995,Up,,0,0.999,0,0,Up,1
2026-08-21T00:33:09+00:00,sol-updown-5m-1787272200,3733184,0xbbd2bea3c1232c2f789ffa284b1985839a8e80c49ae22e70aa1eb6f54575a4d3,SOL,5min,2026-08-21T00:35:00+00:00,240,110.8,0.5,Up,0.64,212.3,0.59,3152.1,36,Down,0
2026-08-21T00:33:10+00:00,eth-updown-5m-1787272200,3733178,0x08ee6fb37f29fc405b1edc3bbd521de1cca7b277b2e98eca6e50f10c04b9ac76,ETH,5min,2026-08-21T00:35:00+00:00,180,109.4,0.485,Down,0.07,100.37,0.06,8791.57,93,Up,0
2026-08-21T00:33:10+00:00,xrp-updown-15m-1787272200,3733188,0x4d03299289acd0261d9c63b6c809900ca94fab2f4b8f97cd62b97494d9cb2e73,XRP,15min,2026-08-21T00:45:00+00:00,780,709.1,0.485,Down,0.48,56.62,0.42,3297.37,20,Down,1
2026-08-21T00:38:09+00:00,sol-updown-5m-1787272500,3733242,0x2bce9f3afe793f1088a24264263299766b5eb60042d0b1ee1bebd2841c9113c8,SOL,5min,2026-08-21T00:40:00+00:00,240,111.0,0.35,Down,,0,0.99,0,0,Down,1
2026-08-21T00:38:45+00:00,sol-updown-15m-1787272200,3733186,0xe1c8ac7b82bfeedf266d845192a2010272bde1244767bb6964fec98670525bc7,SOL,15min,2026-08-21T00:45:00+00:00,480,374.3,0.025,Down,0.98,469.99,0.97,469.99,2,Down,1
2026-08-21T00:40:00+00:00,eth-updown-15m-1787272200,3733194,0x0c08af89cf9224728506eb3bf9d05b7d485e6685ce21d181e52fe66a16bbb61e,ETH,15min,2026-08-21T00:45:00+00:00,300,299.8,0.255,Down,0.75,612.71,0.74,4740.11,25,Down,1
2026-08-21T00:40:00+00:00,ethereum-up-or-down-august-20-2026-8pm-et,3711398,0x9c7954daa45f4cdd75e4a04005069febdc2ceef861c567d47bcf6c08e20fc04c,ETH,60min,2026-08-21T01:00:00+00:00,1200,1199.6,0.935,Up,0.92,692.73,0.9,798.51,8,Up,1
2026-08-21T00:41:02+00:00,sol-updown-5m-1787272800,3734238,0x7a280ae8ce14976a16d0ae9c938eef551e85390b2251874b2b60e41cd883bab4,SOL,5min,2026-08-21T00:45:00+00:00,240,237.5,0.505,Up,0.14,93.17,0.13,6458.35,86,Down,0
2026-08-21T00:42:00+00:00,eth-updown-5m-1787272800,3734243,0x71c7cb6d4a8f2a8fdf4861d58f8e52a30fecf03c789536dabac918a6d5034fb7,ETH,5min,2026-08-21T00:45:00+00:00,180,179.5,0.475,Down,0.95,2447.47,0.94,2447.47,5,Down,1
2026-08-21T00:44:00+00:00,btc-updown-15m-1787272200,3733189,0x3293b8d51869861945ddfd098a56eeba30929d538e564c0dafc3066190932198,BTC,15min,2026-08-21T00:45:00+00:00,60,59.2,0.035,Down,0.99,2993.46,0.98,2993.46,2,Down,1
2026-08-21T00:47:53+00:00,sol-updown-5m-1787273100,3734259,0xfd104790922c21e3bdf6c42ca1ff54798f41b5abf943725f2e18b7b41890872c,SOL,5min,2026-08-21T00:50:00+00:00,240,126.9,0.5,Up,0.04,20.14,0.03,5132.09,95,Up,1
