timestamp_utc,tipo_arb,topic,mercado_a_id,mercado_b_id,pregunta_a,pregunta_b,umbral_a,umbral_b,price_yes_a,price_yes_b,tipo_cadena,relacion,coste_arb,profit_bruto,profit_neto,accionable,liq_min,fecha,dependencia,posicion,payoff,similitud,llm_flag,llm_razon,AVISO
2026-08-23T17:29:58+00:00,RULE_DEPENDENCY,crypto,3750521,3750522,"Will Solana hit $300 by December 31, 2026?","Will Solana hit $300 by March 31, 2027?",300.0,300.0,0.2345,0.0805,A_implica_B,A_implica_B,0.8465,15.35,13.35,True,5196.0,2027-01-01,"'Will Solana hit $300 by March 31, 2027?' (deadline 2027-03-31) abarca 'Will Solana hit $300 by December 31, 2026?' (deadline 2026-12-31) → P_B ≥ P_A debe cumplirse",BUY_YES_B(0.081) + BUY_NO_A(0.766) — deadline B más tardío,profit_neto=13.3%,0.9,False,"'Will Solana hit $300 by March 31, 2027?' (deadline 2027-03-31) abarca 'Will Solana hit $300 by December 31, 2026?' (deadline 2026-12-31) → P_B ≥ P_A debe cumplirse",SOLO OBSERVACION — verificar resolución y liquidez
2026-08-23T17:29:58+00:00,MONOTONICITY,crypto,3750514,3750520,"Will Solana hit $150 by September 30, 2026?","Will Solana hit $300 by September 30, 2026?",150.0,300.0,0.1085,0.2205,above_up,a_implica_b,0.9405,5.95,3.95,True,14169.0,2026-10-01,"Si 'Will Solana hit $150 by September 30, 2026?' → entonces 'Will Solana hit $300 by September 30, 2026?'",BUY_YES mercado_a (0.108) + BUY_NO mercado_b (0.779),min 3.9%  max 103.9%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-08-23T17:29:58+00:00,MONOTONICITY,other,701862,701861,"Will Pump.fun reach $0.0054 by December 31, 2026?","Will Pump.fun reach $0.0058 by December 31, 2026?",0.0054,0.0058,0.79,0.865,above_up,a_implica_b,0.965,3.5,1.5,True,12273.0,2027-01-01,"Si 'Will Pump.fun reach $0.0054 by December 31, 2026?' → entonces 'Will Pump.fun reach $0.0058 by December 31, 2026?'",BUY_YES mercado_a (0.790) + BUY_NO mercado_b (0.135),min 1.5%  max 101.5%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-08-23T17:29:58+00:00,MONOTONICITY,crypto,701759,701758,"Will BNB reach $1400 by December 31, 2026?","Will BNB reach $1500 by December 31, 2026?",1400.0,1500.0,0.052,0.062,above_up,a_implica_b,0.992,0.8,-1.2,False,16987.0,2027-01-01,"Si 'Will BNB reach $1400 by December 31, 2026?' → entonces 'Will BNB reach $1500 by December 31, 2026?'",BUY_YES mercado_a (0.052) + BUY_NO mercado_b (0.938),min -1.2%  max 98.8%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-08-23T17:29:58+00:00,MONOTONICITY,crypto,936450,618456,Opensea FDV above $2B one day after launch?,Opensea FDV above $3B one day after launch?,2000000000.0,3000000000.0,0.045,0.0575,above_up,a_implica_b,0.9925,0.75,-1.25,False,21841.0,2027-01-01,Si 'Opensea FDV above $2B one day after launch?' → entonces 'Opensea FDV above $3B one day after launch?',BUY_YES mercado_a (0.045) + BUY_NO mercado_b (0.943),min -1.3%  max 98.7%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-08-23T17:29:58+00:00,MONOTONICITY,crypto,665531,665532,Metamask FDV above $700M one day after launch?,Metamask FDV above $1B one day after launch?,700000000.0,1000000000.0,0.0875,0.095,above_up,a_implica_b,0.993,0.7,-1.3,False,21200.0,2027-01-01,Si 'Metamask FDV above $700M one day after launch?' → entonces 'Metamask FDV above $1B one day after launch?',BUY_YES mercado_a (0.087) + BUY_NO mercado_b (0.905),min -1.3%  max 98.7%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-08-23T17:29:58+00:00,MONOTONICITY,crypto,2365820,1373645,Ink FDV above $100M one day after launch?,Ink FDV above $250M one day after launch?,100000000.0,250000000.0,0.425,0.445,above_up,a_implica_b,0.995,0.5,-1.5,False,9158.0,2027-01-01,Si 'Ink FDV above $100M one day after launch?' → entonces 'Ink FDV above $250M one day after launch?',BUY_YES mercado_a (0.425) + BUY_NO mercado_b (0.555),min -1.5%  max 98.5%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-08-23T17:29:58+00:00,MONOTONICITY,crypto,2365843,2365844,Ostium FDV above $100M one day after launch?,Ostium FDV above $200M one day after launch?,100000000.0,200000000.0,0.05,0.065,above_up,a_implica_b,0.995,0.5,-1.5,False,20868.0,2027-01-01,Si 'Ostium FDV above $100M one day after launch?' → entonces 'Ostium FDV above $200M one day after launch?',BUY_YES mercado_a (0.050) + BUY_NO mercado_b (0.935),min -1.5%  max 98.5%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-08-23T17:29:58+00:00,RULE_DEPENDENCY,crypto,665532,1356655,Metamask FDV above $1B one day after launch?,"Will MetaMask launch a token by December 31, 2026?",1000000000.0,,0.095,0.085,A_implica_B,A_implica_B,0.995,0.5,-1.5,False,13086.0,2027-01-01,'Metamask FDV above $1B one day after launch?' implica lanzamiento de metamask → P(lanza)=0.085 ≥ P(FDV>X)=0.095 debe cumplirse,BUY_NO_FDV(0.905) + BUY_YES_LAUNCH(0.085) — FDV implica lanzamiento,profit_neto=-1.5%,0.9,False,'Metamask FDV above $1B one day after launch?' implica lanzamiento de metamask → P(lanza)=0.085 ≥ P(FDV>X)=0.095 debe cumplirse,SOLO OBSERVACION — verificar resolución y liquidez
2026-08-23T17:29:58+00:00,MONOTONICITY,crypto,667004,665533,Metamask FDV above $2B one day after launch?,Metamask FDV above $3B one day after launch?,2000000000.0,3000000000.0,0.0845,0.088,above_up,a_implica_b,0.998,0.2,-1.8,False,13233.0,2027-01-01,Si 'Metamask FDV above $2B one day after launch?' → entonces 'Metamask FDV above $3B one day after launch?',BUY_YES mercado_a (0.085) + BUY_NO mercado_b (0.912),min -1.8%  max 98.2%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
