timestamp_utc,tipo_arb,topic,mercado_a_id,mercado_b_id,pregunta_a,pregunta_b,umbral_a,umbral_b,price_yes_a,price_yes_b,tipo_cadena,relacion,coste_arb,profit_bruto,profit_neto,accionable,liq_min,fecha,dependencia,posicion,payoff,similitud,llm_flag,llm_razon,AVISO
2026-07-10T23:25:35+00:00,RULE_DEPENDENCY,crypto,1028588,690691,Pacifica FDV above $300M one day after launch?,Will Pacifica launch a token by September 30 2026?,300000000.0,,0.235,0.075,A_implica_B,A_implica_B,0.845,15.5,13.5,True,6099.0,2027-01-01,'Pacifica FDV above $300M one day after launch?' implica lanzamiento de pacifica → P(lanza)=0.075 ≥ P(FDV>X)=0.235 debe cumplirse,BUY_NO_FDV(0.765) + BUY_YES_LAUNCH(0.075) — FDV implica lanzamiento,profit_neto=13.5%,0.9,False,'Pacifica FDV above $300M one day after launch?' implica lanzamiento de pacifica → P(lanza)=0.075 ≥ P(FDV>X)=0.235 debe cumplirse,SOLO OBSERVACION — verificar resolución y liquidez
2026-07-10T23:25:35+00:00,RULE_DEPENDENCY,crypto,2831102,690631,Ostium FDV above $50M one day after launch?,"Will Ostium launch a token by December 31, 2026?",50000000.0,,0.545,0.48,A_implica_B,A_implica_B,0.945,5.5,3.5,True,8403.0,2027-01-01,'Ostium FDV above $50M one day after launch?' implica lanzamiento de ostium → P(lanza)=0.480 ≥ P(FDV>X)=0.545 debe cumplirse,BUY_NO_FDV(0.455) + BUY_YES_LAUNCH(0.480) — FDV implica lanzamiento,profit_neto=3.5%,0.9,False,'Ostium FDV above $50M one day after launch?' implica lanzamiento de ostium → P(lanza)=0.480 ≥ P(FDV>X)=0.545 debe cumplirse,SOLO OBSERVACION — verificar resolución y liquidez
2026-07-10T23:25:35+00:00,RULE_DEPENDENCY,crypto,2100453,1356655,Metamask FDV above $100M one day after launch?,"Will MetaMask launch a token by December 31, 2026?",100000000.0,,0.245,0.19,A_implica_B,A_implica_B,0.955,4.5,2.5,True,7572.0,2027-01-01,'Metamask FDV above $100M one day after launch?' implica lanzamiento de metamask → P(lanza)=0.190 ≥ P(FDV>X)=0.245 debe cumplirse,BUY_NO_FDV(0.755) + BUY_YES_LAUNCH(0.190) — FDV implica lanzamiento,profit_neto=2.5%,0.9,False,'Metamask FDV above $100M one day after launch?' implica lanzamiento de metamask → P(lanza)=0.190 ≥ P(FDV>X)=0.245 debe cumplirse,SOLO OBSERVACION — verificar resolución y liquidez
2026-07-10T23:25:35+00:00,RULE_DEPENDENCY,crypto,704246,700021,Ventuals FDV above $300M one day after launch?,Will Ventuals launch a token by December 31 2026?,300000000.0,,0.076,0.0425,A_implica_B,A_implica_B,0.972,2.8,0.8,True,5370.0,2027-01-01,'Ventuals FDV above $300M one day after launch?' implica lanzamiento de ventuals → P(lanza)=0.043 ≥ P(FDV>X)=0.076 debe cumplirse,BUY_NO_FDV(0.924) + BUY_YES_LAUNCH(0.043) — FDV implica lanzamiento,profit_neto=0.8%,0.9,False,'Ventuals FDV above $300M one day after launch?' implica lanzamiento de ventuals → P(lanza)=0.043 ≥ P(FDV>X)=0.076 debe cumplirse,SOLO OBSERVACION — verificar resolución y liquidez
2026-07-10T23:25:35+00:00,MONOTONICITY,crypto,1007590,704246,Ventuals FDV above $100M one day after launch?,Ventuals FDV above $300M one day after launch?,100000000.0,300000000.0,0.046,0.076,above_up,a_implica_b,0.974,2.6,0.6,True,7485.0,2027-01-01,Si 'Ventuals FDV above $100M one day after launch?' → entonces 'Ventuals FDV above $300M one day after launch?',BUY_YES mercado_a (0.046) + BUY_NO mercado_b (0.924),min 0.6%  max 100.6%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-07-10T23:25:35+00:00,MONOTONICITY,crypto,1535122,1535123,Opensea FDV above $100M one day after launch?,Opensea FDV above $100M one day after launch?,100000000.0,100000000.0,0.285,0.3095,above_up,a_implica_b,0.9805,1.95,-0.05,False,18320.0,2027-01-01,Si 'Opensea FDV above $100M one day after launch?' → entonces 'Opensea FDV above $100M one day after launch?',BUY_YES mercado_a (0.285) + BUY_NO mercado_b (0.691),min -0.0%  max 100.0%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-07-10T23:25:35+00:00,RULE_DEPENDENCY,crypto,716650,690691,Pacifica FDV above $500M one day after launch?,Will Pacifica launch a token by September 30 2026?,500000000.0,,0.095,0.075,A_implica_B,A_implica_B,0.985,1.5,-0.5,False,6099.0,2027-01-01,'Pacifica FDV above $500M one day after launch?' implica lanzamiento de pacifica → P(lanza)=0.075 ≥ P(FDV>X)=0.095 debe cumplirse,BUY_NO_FDV(0.905) + BUY_YES_LAUNCH(0.075) — FDV implica lanzamiento,profit_neto=-0.5%,0.9,False,'Pacifica FDV above $500M one day after launch?' implica lanzamiento de pacifica → P(lanza)=0.075 ≥ P(FDV>X)=0.095 debe cumplirse,SOLO OBSERVACION — verificar resolución y liquidez
2026-07-10T23:25:35+00:00,MONOTONICITY,crypto,1601453,1601452,Metamask FDV above $300M one day after launch?,Metamask FDV above $500M one day after launch?,300000000.0,500000000.0,0.18,0.195,above_up,a_implica_b,0.995,0.5,-1.5,False,8219.0,2027-01-01,Si 'Metamask FDV above $300M one day after launch?' → entonces 'Metamask FDV above $500M one day after launch?',BUY_YES mercado_a (0.180) + BUY_NO mercado_b (0.805),min -1.5%  max 98.5%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
2026-07-10T23:25:35+00:00,RULE_DEPENDENCY,crypto,704247,700021,Ventuals FDV above $500M one day after launch?,Will Ventuals launch a token by December 31 2026?,500000000.0,,0.051,0.0425,A_implica_B,A_implica_B,0.997,0.3,-1.7,False,5370.0,2027-01-01,'Ventuals FDV above $500M one day after launch?' implica lanzamiento de ventuals → P(lanza)=0.043 ≥ P(FDV>X)=0.051 debe cumplirse,BUY_NO_FDV(0.949) + BUY_YES_LAUNCH(0.043) — FDV implica lanzamiento,profit_neto=-1.7%,0.9,False,'Ventuals FDV above $500M one day after launch?' implica lanzamiento de ventuals → P(lanza)=0.043 ≥ P(FDV>X)=0.051 debe cumplirse,SOLO OBSERVACION — verificar resolución y liquidez
2026-07-10T23:25:35+00:00,MONOTONICITY,crypto,716829,716831,Extended FDV above $2B one day after launch?,Extended FDV above $3B one day after launch?,2000000000.0,3000000000.0,0.0425,0.045,above_up,a_implica_b,0.999,0.1,-1.9,False,18200.0,2027-01-01,Si 'Extended FDV above $2B one day after launch?' → entonces 'Extended FDV above $3B one day after launch?',BUY_YES mercado_a (0.043) + BUY_NO mercado_b (0.955),min -1.9%  max 98.1%,1.0,False,Monotonicidad matemática,SOLO OBSERVACION — verificar criterios de resolución
