timestamp_utc,activo,nesting,combo,coste,profit_min_pct,gap_opens_pct,depth_usd,restante_s,ask_leg1,ask_leg2,o_inner,o_outer,inner_slug,outer_slug
2026-07-06T00:10:02+00:00,BTC,5min15m,YESout+NOin,0.66,34.0,0.0555,2.91,297,0.1,0.56,63608.005,63572.695,btc-updown-5m-1783296600,btc-updown-15m-1783296000
2026-07-06T00:10:03+00:00,ETH,5min15m,YESout+NOin,0.76,24.0,0.0448,4.96,296,0.14,0.62,1784.695,1783.895,eth-updown-5m-1783296600,eth-updown-15m-1783296000
2026-07-06T00:10:03+00:00,SOL,5min15m,YESout+NOin,0.81,19.0,0.0614,1.9,296,0.19,0.62,81.51,81.46,sol-updown-5m-1783296600,sol-updown-15m-1783296000
2026-07-06T00:10:03+00:00,XRP,5min15m,NOout+YESin,1.34,-34.0,-0.1125,15.6,296,0.95,0.39,1.1547,1.156,xrp-updown-5m-1783296600,xrp-updown-15m-1783296000
2026-07-06T00:11:01+00:00,BTC,5min15m,NOout+YESin,1.17,-17.0,-0.1395,170.61,238,0.97,0.2,63484.005,63572.695,btc-updown-5m-1783296600,btc-updown-15m-1783296000
2026-07-06T00:11:02+00:00,ETH,5min15m,NOout+YESin,1.19,-19.0,-0.1612,32.65,237,0.96,0.23,1781.02,1783.895,eth-updown-5m-1783296600,eth-updown-15m-1783296000
2026-07-06T00:11:02+00:00,SOL,5min15m,NOout+YESin,1.12,-12.0,-0.1228,24.53,237,0.97,0.15,81.36,81.46,sol-updown-5m-1783296600,sol-updown-15m-1783296000
2026-07-06T00:11:02+00:00,XRP,5min15m,NOout+YESin,1.18,-18.0,-0.2509,3.8,237,0.99,0.19,1.1531,1.156,xrp-updown-5m-1783296600,xrp-updown-15m-1783296000
2026-07-06T00:12:01+00:00,BTC,5min15m,NOout+YESin,1.26,-26.0,-0.1395,25.06,178,0.97,0.29,63484.005,63572.695,btc-updown-5m-1783296600,btc-updown-15m-1783296000
2026-07-06T00:12:02+00:00,ETH,5min15m,NOout+YESin,1.35,-35.0,-0.1612,39.47,177,0.88,0.47,1781.02,1783.895,eth-updown-5m-1783296600,eth-updown-15m-1783296000
2026-07-06T00:12:02+00:00,SOL,5min15m,NOout+YESin,1.26,-26.0,-0.1228,10.92,177,0.91,0.35,81.36,81.46,sol-updown-5m-1783296600,sol-updown-15m-1783296000
2026-07-06T00:13:02+00:00,BTC,5min15m,NOout+YESin,1.23,-23.0,-0.1395,70.73,117,0.99,0.24,63484.005,63572.695,btc-updown-5m-1783296600,btc-updown-15m-1783296000
2026-07-06T00:13:02+00:00,ETH,5min15m,NOout+YESin,1.49,-49.0,-0.1612,9.0,117,0.9,0.59,1781.02,1783.895,eth-updown-5m-1783296600,eth-updown-15m-1783296000
2026-07-06T00:13:02+00:00,SOL,5min15m,NOout+YESin,1.28,-28.0,-0.1228,1.7,117,0.94,0.34,81.36,81.46,sol-updown-5m-1783296600,sol-updown-15m-1783296000
2026-07-06T00:13:03+00:00,XRP,5min15m,NOout+YESin,1.128,-12.8,-0.2509,16.14,116,0.998,0.13,1.1531,1.156,xrp-updown-5m-1783296600,xrp-updown-15m-1783296000
2026-07-06T00:14:02+00:00,BTC,5min15m,NOout+YESin,1.397,-39.7,-0.1395,174.79,57,0.997,0.4,63484.005,63572.695,btc-updown-5m-1783296600,btc-updown-15m-1783296000
2026-07-06T00:14:02+00:00,ETH,5min15m,NOout+YESin,1.69,-69.0,-0.1612,1.96,57,0.82,0.87,1781.02,1783.895,eth-updown-5m-1783296600,eth-updown-15m-1783296000
2026-07-06T00:14:03+00:00,SOL,5min15m,NOout+YESin,1.478,-47.8,-0.1228,13.5,56,0.938,0.54,81.36,81.46,sol-updown-5m-1783296600,sol-updown-15m-1783296000
2026-07-06T00:14:03+00:00,XRP,5min15m,NOout+YESin,1.109,-10.9,-0.2509,7.26,56,0.999,0.11,1.1531,1.156,xrp-updown-5m-1783296600,xrp-updown-15m-1783296000
2026-07-06T00:25:01+00:00,BTC,5min15m,NOout+YESin,1.52,-52.0,-0.1765,196.86,298,0.94,0.58,63456.0,63568.195,btc-updown-5m-1783297500,btc-updown-15m-1783296900
2026-07-06T00:25:02+00:00,ETH,5min15m,NOout+YESin,1.49,-49.0,-0.2764,30.22,297,0.96,0.53,1782.25,1787.19,eth-updown-5m-1783297500,eth-updown-15m-1783296900
2026-07-06T00:25:02+00:00,SOL,5min15m,NOout+YESin,1.52,-52.0,-0.282,60.5,297,0.97,0.55,81.34,81.57,sol-updown-5m-1783297500,sol-updown-15m-1783296900
2026-07-06T00:25:02+00:00,XRP,5min15m,NOout+YESin,1.53,-53.0,-0.3518,2.8,297,0.97,0.56,1.15,1.15406,xrp-updown-5m-1783297500,xrp-updown-15m-1783296900
2026-07-06T00:26:01+00:00,BTC,5min15m,NOout+YESin,1.46,-46.0,-0.1993,78.47,238,0.97,0.49,63441.525,63568.195,btc-updown-5m-1783297500,btc-updown-15m-1783296900
2026-07-06T00:26:02+00:00,ETH,5min15m,NOout+YESin,1.27,-27.0,-0.3584,1.22,237,0.99,0.28,1780.785,1787.19,eth-updown-5m-1783297500,eth-updown-15m-1783296900
2026-07-06T00:27:02+00:00,BTC,5min15m,NOout+YESin,1.6,-60.0,-0.1993,80.01,177,0.97,0.63,63441.525,63568.195,btc-updown-5m-1783297500,btc-updown-15m-1783296900
2026-07-06T00:27:02+00:00,ETH,5min15m,NOout+YESin,1.44,-44.0,-0.3584,1.52,177,0.99,0.45,1780.785,1787.19,eth-updown-5m-1783297500,eth-updown-15m-1783296900
2026-07-06T00:27:02+00:00,SOL,5min15m,NOout+YESin,1.62,-62.0,-0.3984,18.35,177,0.99,0.63,81.245,81.57,sol-updown-5m-1783297500,sol-updown-15m-1783296900
2026-07-06T00:27:03+00:00,XRP,5min15m,NOout+YESin,1.278,-27.8,-0.5078,16.78,176,0.998,0.28,1.1482,1.15406,xrp-updown-5m-1783297500,xrp-updown-15m-1783296900
