timestamp_utc,activo,lado,usd,precio,cantidad,lag_s
2026-08-21T00:03:45+00:00,XRP,short,107.19,1.2566,85.3,0.18
2026-08-21T00:03:45+00:00,XRP,short,51.91,1.2569,41.3,0.58
2026-08-21T00:03:45+00:00,XRP,short,130.44,1.2566,103.8,0.15
2026-08-21T00:04:03+00:00,XRP,short,8546.76,1.2561,6804.2,3.16
2026-08-21T00:04:03+00:00,XRP,short,49.48,1.2559,39.4,2.24
2026-08-21T00:04:03+00:00,XRP,short,58.77,1.2557,46.8,1.83
2026-08-21T00:04:09+00:00,XRP,short,360.75,1.2548,287.5,0.96
2026-08-21T00:04:09+00:00,XRP,short,2614.92,1.255,2083.6,0.95
2026-08-21T00:04:09+00:00,XRP,short,846.18,1.2549,674.3,0.85
2026-08-21T00:04:09+00:00,XRP,short,25.09,1.2545,20.0,0.37
2026-08-21T00:04:16+00:00,XRP,short,15.43,1.2542,12.3,5.78
2026-08-21T00:04:41+00:00,XRP,short,17.9,1.252,14.3,0.34
2026-08-21T00:04:41+00:00,XRP,short,268.87,1.2523,214.7,0.5
2026-08-21T00:06:39+00:00,BTC,long,4334.39,73464.2,0.059,0.97
2026-08-21T00:07:04+00:00,BTC,long,808.68,73516.1,0.011,1.08
2026-08-21T00:07:04+00:00,BTC,long,882.53,73543.9,0.012,0.46
2026-08-21T00:09:08+00:00,ETH,short,46.4,2320.22,0.02,0.27
2026-08-21T00:13:18+00:00,BTC,long,736.22,73621.5,0.01,0.13
2026-08-21T00:13:18+00:00,BTC,long,3536.56,73678.3,0.048,0.13
2026-08-21T00:13:18+00:00,BTC,long,736.19,73619.4,0.01,0.12
2026-08-21T00:13:18+00:00,BTC,long,883.8,73649.7,0.012,0.59
2026-08-21T00:13:18+00:00,BTC,long,13258.42,73657.9,0.18,0.58
2026-08-21T00:13:18+00:00,BTC,long,1178.05,73628.3,0.016,0.57
2026-08-21T00:13:18+00:00,BTC,long,1473.53,73676.7,0.02,0.58
2026-08-21T00:13:18+00:00,BTC,long,1840.34,73613.7,0.025,0.56
2026-08-21T00:13:18+00:00,BTC,long,37108.11,73627.2,0.504,0.55
2026-08-21T00:13:18+00:00,BTC,long,1694.6,73678.4,0.023,0.53
2026-08-21T00:13:18+00:00,BTC,long,2431.03,73667.6,0.033,0.5
2026-08-21T00:13:18+00:00,BTC,long,73.63,73634.9,0.001,0.46
2026-08-21T00:13:18+00:00,BTC,long,368.16,73631.4,0.005,0.45
2026-08-21T00:13:18+00:00,BTC,long,14209.55,73624.6,0.193,0.44
2026-08-21T00:13:18+00:00,BTC,long,1547.19,73675.8,0.021,0.44
2026-08-21T00:13:18+00:00,BTC,long,441.9,73650.3,0.006,0.41
2026-08-21T00:13:18+00:00,BTC,long,73.66,73657.5,0.001,0.4
2026-08-21T00:13:18+00:00,BTC,long,441.96,73659.2,0.006,0.38
2026-08-21T00:13:18+00:00,BTC,long,663.13,73681.4,0.009,0.31
2026-08-21T00:13:18+00:00,BTC,long,5743.52,73634.9,0.078,0.28
2026-08-21T00:13:18+00:00,BTC,long,9204.38,73635.0,0.125,0.24
2026-08-21T00:13:18+00:00,BTC,long,32995.78,73651.3,0.448,0.24
2026-08-21T00:13:18+00:00,BTC,long,73.68,73679.3,0.001,0.21
2026-08-21T00:13:18+00:00,BTC,long,5447.75,73618.2,0.074,0.2
2026-08-21T00:13:18+00:00,BTC,long,1620.36,73652.9,0.022,0.19
2026-08-21T00:13:18+00:00,BTC,long,1694.22,73661.9,0.023,0.14
2026-08-21T00:13:18+00:00,BTC,long,33942.23,73627.4,0.461,0.14
2026-08-21T00:13:18+00:00,BTC,long,14725.86,73629.3,0.2,0.13
2026-08-21T00:13:19+00:00,BTC,long,147.25,73623.4,0.002,0.59
2026-08-21T00:13:19+00:00,BTC,long,2724.22,73627.7,0.037,0.56
2026-08-21T00:13:19+00:00,BTC,long,73.63,73633.0,0.001,0.56
2026-08-21T00:13:19+00:00,BTC,long,10013.11,73625.8,0.136,0.56
2026-08-21T00:13:19+00:00,BTC,long,2799.42,73668.9,0.038,0.54
2026-08-21T00:13:19+00:00,BTC,long,25763.92,73611.2,0.35,0.52
2026-08-21T00:13:19+00:00,BTC,long,13912.97,73613.6,0.189,0.52
2026-08-21T00:13:19+00:00,BTC,long,7366.35,73663.5,0.1,0.51
2026-08-21T00:13:19+00:00,BTC,long,294.57,73641.9,0.004,0.48
2026-08-21T00:13:19+00:00,BTC,long,2503.75,73639.6,0.034,0.46
2026-08-21T00:13:19+00:00,BTC,long,736.68,73668.3,0.01,0.45
2026-08-21T00:13:19+00:00,BTC,long,4416.76,73612.7,0.06,0.43
2026-08-21T00:13:19+00:00,BTC,long,147.34,73668.5,0.002,0.42
2026-08-21T00:13:19+00:00,BTC,long,368.28,73656.0,0.005,0.42
2026-08-21T00:13:19+00:00,BTC,long,663.12,73679.8,0.009,0.42
2026-08-21T00:13:19+00:00,BTC,long,294.5,73625.8,0.004,0.4
2026-08-21T00:13:19+00:00,BTC,long,662.63,73625.9,0.009,0.39
2026-08-21T00:13:19+00:00,BTC,long,1398.85,73623.6,0.019,0.39
2026-08-21T00:13:19+00:00,BTC,long,12149.92,73635.9,0.165,0.35
2026-08-21T00:13:19+00:00,BTC,long,6038.83,73644.3,0.082,0.34
2026-08-21T00:13:19+00:00,BTC,long,1473.2,73659.8,0.02,0.34
2026-08-21T00:13:19+00:00,BTC,long,15902.85,73624.3,0.216,0.34
2026-08-21T00:13:19+00:00,BTC,long,4566.49,73653.1,0.062,0.34
2026-08-21T00:13:19+00:00,BTC,long,736.66,73666.4,0.01,0.33
2026-08-21T00:13:19+00:00,BTC,long,2870.99,73615.0,0.039,0.33
2026-08-21T00:13:19+00:00,BTC,long,515.46,73637.5,0.007,0.29
2026-08-21T00:13:19+00:00,BTC,long,147.34,73669.5,0.002,0.29
2026-08-21T00:13:19+00:00,BTC,long,147.25,73624.9,0.002,0.28
2026-08-21T00:13:19+00:00,BTC,long,515.62,73660.6,0.007,0.28
2026-08-21T00:13:19+00:00,BTC,long,3462.0,73659.5,0.047,0.26
2026-08-21T00:13:19+00:00,BTC,long,17669.83,73624.3,0.24,0.18
2026-08-21T00:13:29+00:00,XRP,long,32.31,1.2769,25.3,0.29
2026-08-21T00:14:42+00:00,ETH,long,913.86,2343.24,0.39,1.08
2026-08-21T00:14:42+00:00,BTC,long,1473.34,73667.0,0.02,1.09
2026-08-21T00:14:42+00:00,BTC,long,2946.56,73664.1,0.04,0.95
2026-08-21T00:14:42+00:00,BTC,long,1399.72,73669.4,0.019,0.89
2026-08-21T00:14:44+00:00,BTC,long,3684.23,73684.5,0.05,0.82
2026-08-21T00:14:44+00:00,BTC,long,3389.45,73683.8,0.046,0.8
2026-08-21T00:14:44+00:00,BTC,long,300950.37,73690.1,4.084,0.8
2026-08-21T00:14:44+00:00,BTC,long,73.69,73688.0,0.001,0.75
2026-08-21T00:14:44+00:00,BTC,long,18274.45,73687.3,0.248,0.72
2026-08-21T00:14:44+00:00,BTC,long,2505.34,73686.6,0.034,0.69
2026-08-21T00:14:44+00:00,BTC,long,442.11,73685.3,0.006,0.61
2026-08-21T00:14:45+00:00,BTC,long,3684.67,73693.3,0.05,0.41
2026-08-21T00:14:45+00:00,BTC,long,294.75,73687.6,0.004,0.25
2026-08-21T00:14:45+00:00,BTC,long,1400.09,73689.0,0.019,0.18
2026-08-21T00:14:45+00:00,BTC,long,73.69,73691.0,0.001,0.17
