timestamp_utc,activo,lado,usd,precio,cantidad,lag_s
2026-08-18T00:06:04+00:00,BTC,short,449.4,64199.6,0.007,0.32
2026-08-18T00:19:05+00:00,SOL,long,99.36,76.43,1.3,0.26
2026-08-18T00:23:49+00:00,ETH,long,1574.97,1920.69,0.82,0.27
2026-08-18T01:10:37+00:00,ETH,short,1460.06,1896.18,0.77,0.21
2026-08-18T01:42:38+00:00,ETH,short,14000.95,1894.58,7.39,0.33
2026-08-18T01:42:46+00:00,XRP,short,397.46,0.9939,399.9,0.45
2026-08-18T01:42:49+00:00,XRP,short,253.84,0.9935,255.5,0.47
2026-08-18T01:47:34+00:00,XRP,short,2337.76,0.9931,2354.0,0.17
2026-08-18T01:47:35+00:00,XRP,short,5.46,0.9932,5.5,0.14
2026-08-18T01:47:35+00:00,ETH,short,1041.24,1893.17,0.55,0.39
2026-08-18T01:47:36+00:00,XRP,short,20.26,0.993,20.4,0.54
2026-08-18T01:47:37+00:00,XRP,short,15.69,0.9929,15.8,0.27
2026-08-18T01:47:37+00:00,XRP,short,22.54,0.9928,22.7,0.59
2026-08-18T01:48:02+00:00,ETH,short,889.75,1893.09,0.47,0.55
2026-08-18T01:48:03+00:00,ETH,short,700.08,1892.11,0.37,0.24
2026-08-18T01:48:04+00:00,ETH,short,18.92,1892.45,0.01,0.34
2026-08-18T01:51:24+00:00,BTC,short,63.87,63868.6,0.001,0.59
2026-08-18T01:51:58+00:00,BTC,short,1596.54,63861.5,0.025,0.34
2026-08-18T01:52:05+00:00,XRP,short,9.82,0.9923,9.9,0.29
2026-08-18T01:52:05+00:00,ETH,short,21545.21,1891.59,11.39,0.11
2026-08-18T01:52:06+00:00,SOL,short,25125.97,75.25,333.9,0.21
2026-08-18T01:52:13+00:00,ETH,short,11746.15,1891.49,6.21,0.42
2026-08-18T01:52:13+00:00,XRP,short,36.22,0.9922,36.5,0.23
2026-08-18T01:52:15+00:00,XRP,short,10112.59,0.9918,10196.2,0.48
2026-08-18T01:52:15+00:00,XRP,short,309.31,0.992,311.8,0.32
2026-08-18T01:52:26+00:00,XRP,short,1984.6,0.9923,2000.0,0.28
2026-08-18T01:52:26+00:00,DOGE,short,695.3,0.06953,10000.0,0.36
2026-08-18T01:53:05+00:00,XRP,short,2291.39,0.9916,2310.8,0.46
2026-08-18T01:53:05+00:00,BTC,short,9447.86,63836.9,0.148,0.16
2026-08-18T01:53:08+00:00,XRP,short,125.72,0.9915,126.8,0.55
2026-08-18T01:53:08+00:00,XRP,short,335.69,0.9914,338.6,0.52
2026-08-18T01:53:20+00:00,DOGE,short,14.79,0.06946,213.0,0.17
2026-08-18T01:53:20+00:00,DOGE,short,12.23,0.06947,176.0,0.11
2026-08-18T01:53:21+00:00,DOGE,short,576.24,0.06946,8296.0,0.51
2026-08-18T01:53:23+00:00,SOL,short,12221.62,75.21,162.5,0.47
2026-08-18T01:53:51+00:00,BTC,short,4275.33,63810.9,0.067,0.33
2026-08-18T01:53:55+00:00,BTC,short,2743.86,63810.6,0.043,0.34
2026-08-18T01:54:11+00:00,BTC,short,255.23,63807.7,0.004,0.21
2026-08-18T01:54:12+00:00,XRP,short,168.6,0.9912,170.1,0.52
2026-08-18T01:54:12+00:00,XRP,short,3682.98,0.9913,3715.3,0.49
2026-08-18T01:54:12+00:00,XRP,short,129.75,0.9912,130.9,0.21
2026-08-18T01:55:07+00:00,DOGE,short,149.54,0.06949,2152.0,0.2
2026-08-18T01:56:06+00:00,XRP,short,9284.12,0.9902,9376.0,0.57
2026-08-18T01:56:06+00:00,XRP,short,1331.04,0.9908,1343.4,0.52
2026-08-18T01:56:06+00:00,XRP,short,14.36,0.9903,14.5,0.5
2026-08-18T01:56:06+00:00,XRP,short,437.29,0.9907,441.4,0.42
2026-08-18T01:56:06+00:00,XRP,short,7.23,0.9902,7.3,0.41
2026-08-18T01:56:06+00:00,XRP,short,13.67,0.9906,13.8,0.15
2026-08-18T01:56:17+00:00,SOL,short,248.13,75.19,3.3,0.49
2026-08-18T01:57:06+00:00,XRP,short,5848.62,0.9902,5906.5,0.35
2026-08-18T01:57:06+00:00,XRP,short,784.44,0.9902,792.2,0.31
2026-08-18T01:57:07+00:00,SOL,short,1594.03,75.19,21.2,0.53
2026-08-18T01:57:07+00:00,SOL,short,443.56,75.18,5.9,0.51
2026-08-18T01:57:07+00:00,XRP,short,43.06,0.9899,43.5,0.3
2026-08-18T01:57:07+00:00,XRP,short,496.04,0.9899,501.1,0.18
2026-08-18T01:57:08+00:00,SOL,short,496.19,75.18,6.6,0.62
2026-08-18T01:57:09+00:00,SOL,short,225.51,75.17,3.0,0.57
2026-08-18T01:57:12+00:00,DOGE,short,62.45,0.06939,900.0,0.24
2026-08-18T01:57:16+00:00,SOL,short,112.74,75.16,1.5,0.34
2026-08-18T02:12:12+00:00,SOL,short,15.03,75.15,0.2,0.44
2026-08-18T02:13:31+00:00,SOL,short,172.8,75.13,2.3,0.46
2026-08-18T02:14:18+00:00,XRP,short,100.62,0.9904,101.6,0.3
2026-08-18T02:14:19+00:00,SOL,short,180.24,75.1,2.4,0.52
