timestamp_utc,slug,market_id,condition_id,activo,ventana_min,end_date,restante_s,strike,strike_src,spot,spot_src,dist_pct,lado_rezagado,best_ask,ask_usd_le2c,ask_usd_le3c,ask_usd_le5c,best_bid,py_yes_evento,outcome_real,rezagado_gano
2026-09-14T00:04:48+00:00,btc-updown-5m-1789344000,4512804,0xc2a444abc5ab1e988132deac755c8a55fb830c4877cdff260a4747bc09158bdc,BTC,5,2026-09-14T00:05:00+00:00,11.5,76842.01,kline_open,76854.01,binance_ticker,0.01562,Down,,0,0,0,0.99,0.395,Down,1
2026-09-14T00:04:48+00:00,eth-updown-5m-1789344000,4512793,0xea8d8322b42defc0eb5f6b50f4585d5bd0cbb9ee03fbbd9c4372620b4f3766b4,ETH,5,2026-09-14T00:05:00+00:00,11.5,2477.1,kline_open,2477.18,binance_ticker,0.00323,Down,,0,0,0,0.99,0.505,Down,1
2026-09-14T00:04:48+00:00,sol-updown-5m-1789344000,4512821,0x5777a54801773d25ef7a9cb8249a3f7158158be9a11831db938346d36186304c,SOL,5,2026-09-14T00:05:00+00:00,11.5,99.31,kline_open,99.31,binance_ticker,0.0,Up,0.01,23.47,23.47,31.97,,0.38,Down,0
2026-09-14T00:04:48+00:00,xrp-updown-5m-1789344000,4512814,0xe91fd6aa08e4d0d9c48d96fe7cc2cc2ded7fd443722df604dfa9a4ae8149c0f2,XRP,5,2026-09-14T00:05:00+00:00,11.5,1.3413,kline_open,1.3413,binance_ticker,0.0,Up,,0,0,0,0.99,0.665,Up,1
2026-09-14T00:04:48+00:00,doge-updown-5m-1789344000,4512784,0x9cc28bced6b3c26c4b6b09668b095223447a4ee8e73ea53c3c4a64562c909e10,DOGE,5,2026-09-14T00:05:00+00:00,11.6,0.0824,kline_open,0.08235,binance_ticker,-0.06068,Up,0.01,38.2,38.2,40.7,,0.54,Down,0
2026-09-14T00:04:48+00:00,bnb-updown-5m-1789344000,4512820,0xa65b6477438275323610c610e51486ee13a7065edf545b34ca0924b90a512440,BNB,5,2026-09-14T00:05:00+00:00,11.5,716.41,kline_open,716.18,binance_ticker,-0.0321,Up,0.01,22.43,23.33,26.88,,0.35,Down,0
2026-09-14T00:09:48+00:00,btc-updown-5m-1789344300,4512895,0x6f1d0afc8352a1507d8100488906663e926dee894bf14e4c2e4f23193d9921ca,BTC,5,2026-09-14T00:10:00+00:00,11.3,76854.0,kline_open,76960.01,binance_ticker,0.13794,Down,0.001,199.92,232.13,249.3,,0.995,Up,0
2026-09-14T00:14:48+00:00,btc-updown-5m-1789344600,4512908,0x1414213f8acf6e1b1f62da2329c505edd19aef4b64ecc4bb55e0f3d5258dade5,BTC,5,2026-09-14T00:15:00+00:00,11.1,76975.95,kline_open,76908.16,binance_ticker,-0.08807,Up,0.01,232.23,262.97,287.74,,0.045,Down,0
2026-09-14T00:14:48+00:00,eth-updown-5m-1789344600,4512904,0x3dcd34b3bd5ac7971c02b6da2a69210dec9eae04bb94a9eabd8179fae1cb686a,ETH,5,2026-09-14T00:15:00+00:00,11.2,2485.87,kline_open,2485.97,binance_ticker,0.00402,Down,,0,0,0,0.99,0.205,Down,1
2026-09-14T00:14:48+00:00,sol-updown-5m-1789344600,4512903,0xe059a4eadc7ccaf9a3d9c561bb5b6ccbb16f9d701d576d0f09bdd460e6ac8a85,SOL,5,2026-09-14T00:15:00+00:00,11.4,99.68,kline_open,99.61,binance_ticker,-0.07022,Up,0.01,50.62,51.52,62.82,,0.25,Down,0
2026-09-14T00:14:48+00:00,xrp-updown-5m-1789344600,4512905,0x073eff9a1c48b8fed2cb0364dcc48702ed92c6c244f94284ebc708bda09a07ea,XRP,5,2026-09-14T00:15:00+00:00,11.1,1.3472,kline_open,1.3459,binance_ticker,-0.0965,Up,0.01,29.94,29.94,35.54,,0.105,Down,0
2026-09-14T00:14:48+00:00,bnb-updown-5m-1789344600,4512906,0xa5668b34f8166f38cc79b8256498505eb0b03be8ec65efe7cec160cd70da16b6,BNB,5,2026-09-14T00:15:00+00:00,11.1,717.62,kline_open,717.18,binance_ticker,-0.06131,Up,0.01,30.4,30.91,35.11,,0.1,Down,0
2026-09-14T00:14:48+00:00,btc-updown-15m-1789344000,4512812,0xc816073028bf3289e50c63b7ec21ddbc7be56deeb12f534a791a933f4566b660,BTC,15,2026-09-14T00:15:00+00:00,11.1,76842.01,kline_open,76908.16,binance_ticker,0.08609,Down,0.01,179.73,183.0,188.43,,0.875,Up,0
2026-09-14T00:14:49+00:00,doge-updown-15m-1789344000,4512782,0x117a3ea1fe2d69b0fc0d528beadb39df25cf63797f99ecab6e7f074c18816dd5,DOGE,15,2026-09-14T00:15:00+00:00,10.9,0.0824,kline_open,0.08252,binance_ticker,0.14563,Down,0.01,24.32,24.47,25.42,,0.895,Up,0
2026-09-14T00:14:49+00:00,bnb-updown-15m-1789344000,4512824,0x93596072b1c11e7ed54fca98213f9c68c8b5dd22a5355bff15b59724dc4cffbe,BNB,15,2026-09-14T00:15:00+00:00,11.0,716.41,kline_open,717.18,binance_ticker,0.10748,Down,0.01,19.65,19.8,20.75,,0.965,Up,0
2026-09-14T00:19:48+00:00,btc-updown-5m-1789344900,4512942,0xa5e473b3b470b3959a9a01538e345fa7c237f791a573f5a64124b83d8fb932f7,BTC,5,2026-09-14T00:20:00+00:00,11.5,76906.0,kline_open,76898.01,binance_ticker,-0.01039,Up,0.01,142.07,162.64,186.62,,0.545,Down,0
2026-09-14T00:19:48+00:00,eth-updown-5m-1789344900,4512949,0xc24fa0ef87bda081ac30043783eb1a6621e787751e248677357eae861fe37a23,ETH,5,2026-09-14T00:20:00+00:00,11.6,2485.76,kline_open,2486.36,binance_ticker,0.02414,Down,,0,0,0,0.99,0.165,Down,1
2026-09-14T00:19:48+00:00,sol-updown-5m-1789344900,4512941,0xddae25632486e05d5cf8e594d162c5c43e12ddac708ee0c6bf0caf2360580657,SOL,5,2026-09-14T00:20:00+00:00,11.5,99.61,kline_open,99.69,binance_ticker,0.08031,Down,0.01,48.32,48.62,55.12,,0.635,Up,0
2026-09-14T00:19:48+00:00,xrp-updown-5m-1789344900,4512940,0x6ea6bfdbeeb05756da97490a34287ad240aa58516023722d90a5ef60330adab9,XRP,5,2026-09-14T00:20:00+00:00,11.5,1.3457,kline_open,1.3466,binance_ticker,0.06688,Down,0.01,16.13,17.03,24.33,,0.795,Up,0
2026-09-14T00:19:48+00:00,doge-updown-5m-1789344900,4512956,0xf055ee269818a83f824e0bfdc104f7603732a26fed165a9a20ad7bb67b2cbdb4,DOGE,5,2026-09-14T00:20:00+00:00,11.5,0.08253,kline_open,0.08261,binance_ticker,0.09693,Down,0.01,28.57,28.57,29.47,,0.31,Up,0
2026-09-14T00:19:48+00:00,bnb-updown-5m-1789344900,4512943,0xeec3cd6fd1888e91ee9029b3ea6146e39f0dff031cadfdf9a05dd64066cf5e1e,BNB,5,2026-09-14T00:20:00+00:00,11.5,717.17,kline_open,717.96,binance_ticker,0.11016,Down,0.01,26.83,27.94,28.84,,0.985,Up,0
2026-09-14T00:24:48+00:00,bnb-updown-5m-1789345200,4512961,0xc1c994e2747fa3c21925abd2f20f4de47969df0f907c5175bfa276c166e5495c,BNB,5,2026-09-14T00:25:00+00:00,11.5,718.09,kline_open,717.03,binance_ticker,-0.14761,Up,0.001,6.87,8.22,11.93,,0.5,Down,0
2026-09-14T00:39:48+00:00,btc-updown-5m-1789346100,4513052,0x32d5588d5777f8be85e41cb68957d648f81383c6ba88b216b2ec204520d93729,BTC,5,2026-09-14T00:40:00+00:00,11.6,76700.74,kline_open,76730.47,binance_ticker,0.03876,Down,0.01,118.2,125.79,153.8,,0.725,Up,0
2026-09-14T00:39:48+00:00,eth-updown-5m-1789346100,4513059,0x92d254e3e64d4707453c228f73cc0f9c4762e9ea255ab53d18e4b62d8cdd26a9,ETH,5,2026-09-14T00:40:00+00:00,11.6,2480.7,kline_open,2481.04,binance_ticker,0.01371,Down,,0,0,0,0.99,0.235,Down,1
2026-09-14T00:39:48+00:00,sol-updown-5m-1789346100,4513056,0xfcd7385bac7b84b83d9db41fc180d951cbc2a5aae202151e5035284e14d09282,SOL,5,2026-09-14T00:40:00+00:00,11.5,99.59,kline_open,99.61,binance_ticker,0.02008,Down,,0,0,0,0.99,0.23,Down,1
2026-09-14T00:39:48+00:00,xrp-updown-5m-1789346100,4513053,0x00ce196308a5b3c0c5f14c46f131f04364b731ea657002c1faae815993f88d75,XRP,5,2026-09-14T00:40:00+00:00,11.6,1.3465,kline_open,1.3453,binance_ticker,-0.08912,Up,0.01,32.88,32.88,42.28,,0.29,Down,0
2026-09-14T00:39:48+00:00,doge-updown-5m-1789346100,4513057,0x37b0fc4bd2535c5b379f43f629768e5d51ddda926cf1a1ebb68a2fa1c47e624b,DOGE,5,2026-09-14T00:40:00+00:00,11.6,0.08267,kline_open,0.08264,binance_ticker,-0.03629,Up,0.01,40.23,40.53,42.63,,0.55,Down,0
2026-09-14T00:39:48+00:00,bnb-updown-5m-1789346100,4513054,0xe2f297027652678c78679550fe78b322567d6f68dcab964ae91b1caaae70a104,BNB,5,2026-09-14T00:40:00+00:00,11.6,718.43,kline_open,718.91,binance_ticker,0.06681,Down,0.01,21.48,21.63,22.13,,0.965,Up,0
2026-09-14T00:44:48+00:00,btc-updown-5m-1789346400,4513067,0xef31cf47acff18789584136be8fd4afc3add77b03750d0e22b48babf38ea3c65,BTC,5,2026-09-14T00:45:00+00:00,11.5,76738.01,kline_open,76790.01,binance_ticker,0.06776,Down,0.01,272.74,303.96,315.35,,0.805,Up,0
2026-09-14T00:44:48+00:00,eth-updown-5m-1789346400,4513068,0x1dcb2b667e9f386beb9dfcc6a989116ab52e809f0c68e382514344719e537c80,ETH,5,2026-09-14T00:45:00+00:00,11.5,2481.07,kline_open,2482.26,binance_ticker,0.04796,Down,0.01,133.64,140.92,145.72,,0.845,Up,0
2026-09-14T00:44:48+00:00,sol-updown-5m-1789346400,4513070,0x42582248d1d4baa89edbc7c70af7bbd0ec2ca387b60afb1a3af07b862eb83536,SOL,5,2026-09-14T00:45:00+00:00,11.4,99.61,kline_open,99.67,binance_ticker,0.06023,Down,0.01,51.23,52.73,62.18,,0.755,Up,0
2026-09-14T00:44:48+00:00,xrp-updown-5m-1789346400,4513064,0x3837b79452170d2ea4f67dff8dcd24ff8cb26ea0b15bc3f09925a3bc42c3d427,XRP,5,2026-09-14T00:45:00+00:00,11.4,1.3453,kline_open,1.3452,binance_ticker,-0.00743,Up,0.01,1.36,1.36,2.02,,0.45,Down,0
2026-09-14T00:44:49+00:00,doge-updown-5m-1789346400,4513066,0xba0b831279551dd3ee4354010e318dcbc70e4300fa6dca29612dcb22ca4c31cf,DOGE,5,2026-09-14T00:45:00+00:00,11.0,0.08264,kline_open,0.08271,binance_ticker,0.0847,Down,0.01,39.3,40.5,41.15,,0.5,Up,0
2026-09-14T00:44:48+00:00,bnb-updown-5m-1789346400,4513065,0x7d68be27868d2735006d92792a5b676b89c31909b06851885a6768f86e78ebf6,BNB,5,2026-09-14T00:45:00+00:00,11.4,718.95,kline_open,719.77,binance_ticker,0.11406,Down,0.01,33.62,34.43,36.88,,0.5,Up,0
2026-09-14T00:49:48+00:00,btc-updown-5m-1789346700,4513106,0x8ab5de82d04f2d16e979f1622f9dbfbc0075a1057d6bc7bb217ab15479192042,BTC,5,2026-09-14T00:50:00+00:00,11.5,76801.11,kline_open,76761.28,binance_ticker,-0.05186,Up,,0,0,0,0.99,0.505,Up,1
2026-09-14T00:49:48+00:00,eth-updown-5m-1789346700,4513085,0xd234b9ecc5de2b8e60e570efb6c0394cc8107e41a4d5fe695f0a48349a64f742,ETH,5,2026-09-14T00:50:00+00:00,11.5,2482.99,kline_open,2482.94,binance_ticker,-0.00201,Up,,0,0,0,0.999,0.965,Up,1
2026-09-14T00:49:48+00:00,sol-updown-5m-1789346700,4513086,0xeb48a201cf2f4a690b8bf2604b786ee887560dc1fffb6dc2284d3c0ba497c7f8,SOL,5,2026-09-14T00:50:00+00:00,11.6,99.72,kline_open,99.62,binance_ticker,-0.10028,Up,0.01,10.47,10.77,12.77,,0.54,Down,0
2026-09-14T00:49:48+00:00,xrp-updown-5m-1789346700,4513115,0x47a1bcb5874e2329cb6596f5eeb41d80ca0352a87edbcb5127c2d3fc3eb91ac2,XRP,5,2026-09-14T00:50:00+00:00,11.5,1.3456,kline_open,1.3448,binance_ticker,-0.05945,Up,0.94,0,0,0,0.42,0.465,Up,1
2026-09-14T00:49:48+00:00,doge-updown-5m-1789346700,4513109,0xeef3c8ad7606de74e4f1da0c01ad4577f090361490bf660a529c76ab9b0316b1,DOGE,5,2026-09-14T00:50:00+00:00,11.5,0.08275,kline_open,0.08267,binance_ticker,-0.09668,Up,0.01,31.32,31.32,31.72,,0.495,Down,0
2026-09-14T00:49:48+00:00,bnb-updown-5m-1789346700,4513095,0x37e4689ad14b97efaf01acba3e47a9e128d4641e296b3d64c4ff617fce185798,BNB,5,2026-09-14T00:50:00+00:00,11.6,719.99,kline_open,719.54,binance_ticker,-0.0625,Up,0.01,7.89,9.69,11.74,,0.43,Down,0
2026-09-14T00:54:48+00:00,btc-updown-5m-1789347000,4513151,0x1ea903281349e2100ccc9e3a48711b456a5662ea50538c3a2ce6ae95141c64c0,BTC,5,2026-09-14T00:55:00+00:00,11.6,76761.28,kline_open,76822.01,binance_ticker,0.07912,Down,0.01,135.14,143.41,153.1,,0.305,Up,0
2026-09-14T00:54:48+00:00,eth-updown-5m-1789347000,4513147,0xb41ed1071e35033626540b1bc48f95aabf3510cee8bb817e3cdcebe4a8e724a0,ETH,5,2026-09-14T00:55:00+00:00,11.5,2482.53,kline_open,2485.49,binance_ticker,0.11923,Down,0.01,152.52,161.89,164.69,,0.845,Up,0
