timestamp_utc,activo,lado,usd,precio,cantidad,lag_s
2026-09-21T00:00:34+00:00,ETH,long,5308.26,2654.13,2.0,0.26
2026-09-21T00:01:35+00:00,ETH,long,265.72,2657.23,0.1,0.43
2026-09-21T00:01:38+00:00,ETH,long,2181.0,2659.76,0.82,0.12
2026-09-21T00:01:39+00:00,ETH,long,39893.4,2659.56,15.0,0.59
2026-09-21T00:01:39+00:00,ETH,long,372.37,2659.76,0.14,0.27
2026-09-21T00:01:39+00:00,ETH,long,717.83,2658.64,0.27,0.24
2026-09-21T00:01:39+00:00,ETH,long,744.7,2659.66,0.28,0.15
2026-09-21T00:01:39+00:00,ETH,long,345.58,2658.29,0.13,0.55
2026-09-21T00:01:39+00:00,ETH,long,186.09,2658.46,0.07,0.48
2026-09-21T00:01:39+00:00,ETH,long,7976.85,2658.95,3.0,0.4
2026-09-21T00:01:39+00:00,ETH,long,265.76,2657.55,0.1,0.38
2026-09-21T00:01:39+00:00,ETH,long,877.51,2659.11,0.33,0.3
2026-09-21T00:01:53+00:00,BTC,long,81.58,81584.6,0.001,0.35
2026-09-21T00:02:04+00:00,ETH,long,4630.98,2661.48,1.74,0.24
2026-09-21T00:02:04+00:00,ETH,long,6654.6,2661.84,2.5,0.13
2026-09-21T00:02:05+00:00,ETH,long,3353.34,2661.38,1.26,0.45
2026-09-21T00:02:05+00:00,ETH,long,3459.4,2661.08,1.3,0.44
2026-09-21T00:02:05+00:00,ETH,long,266.19,2661.91,0.1,0.16
2026-09-21T00:02:15+00:00,ETH,long,1038.31,2662.33,0.39,0.23
2026-09-21T00:02:18+00:00,ETH,long,479.44,2663.56,0.18,0.46
2026-09-21T00:02:18+00:00,ETH,long,104135.81,2663.32,39.1,0.36
2026-09-21T00:02:18+00:00,SOL,long,224.06,112.03,2.0,0.47
2026-09-21T00:02:20+00:00,SOL,long,67.21,112.02,0.6,0.47
2026-09-21T00:02:22+00:00,SOL,long,280.1,112.04,2.5,0.59
2026-09-21T00:02:22+00:00,ETH,long,2478.11,2664.63,0.93,0.2
2026-09-21T00:02:23+00:00,BTC,long,30041.5,81634.5,0.368,0.34
2026-09-21T00:02:23+00:00,BTC,long,2775.28,81625.9,0.034,0.28
2026-09-21T00:02:23+00:00,BTC,long,1714.17,81627.3,0.021,0.16
2026-09-21T00:02:23+00:00,ETH,long,1305.69,2664.68,0.49,0.55
2026-09-21T00:02:23+00:00,ETH,long,5142.6,2664.56,1.93,0.61
