timestamp_utc,rank_combined,address,username,pnl,vol,rank_pnl,rank_vol,score,verified_badge,x_username,timeframe,num_trades,wallet_type
2026-07-06T00:10:39+00:00,1,0xeebde7a0e019a63e6b476eb425505b7b3e6eba30,Bonereaper,27493.257749443175,8962467.562334001,9,0,0.892,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,2,0xf3531b23b504cf0aed4ff21325232b2a2d496685,powerwinner,30178.792017759726,3125930.0433259998,8,7,0.848,False,xrang2731,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,3,0x20d2309cd92b797ae7ca175ed828ed8a27fbe29d,,26897.972927352006,2313048.648814001,10,13,0.776,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,4,0xb55fa1296e6ec55d0ce53d93b9237389f11764d4,0xb55fa1296E6ec55D0cE53d93B9237389f11764d4-1777575277609,20984.105454899836,3153555.365054,17,6,0.748,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,5,0x13e0d447520ebe7f8eeaf7817211201b2c585204,,16159.016897065849,4139396.393214,27,5,0.636,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,6,0x9412cdfc1e3171e1aabb013d0f494986445d0cd0,gansinimen,16205.755454452417,2539456.2488629995,26,10,0.608,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,7,0x1465b79bff7992bc703e1aafb3683b1089647072,JnStTrdrBnusFnd,146371.26409226054,173977.86906400003,0,,0.6,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,8,0x251c1a283703beed41590b0875a8dcb8ddd1541f,0xAAAAA,21742.933285999927,1531296.48,16,26,0.6,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,9,0xa01c0a5e4f8c1114e95c68ee97694bc95e51766c,0xa01c0A5E4F8c1114e95c68eE97694BC95E51766C-1782858480408,91801.54986077292,961196.694273,1,,0.588,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,10,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,justdance,45069.20416327263,633504.811548,2,,0.576,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,11,0xa0e72d5575095199ae08ce0dce447f21b7249461,uninformedfloww,20052.688780499742,1430383.5375420006,18,27,0.568,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,12,0xbbd339eb192219358de7b92f70f595e41471641b,FOLLOWSMARTWALLET,44322.80232889507,550760.785713,3,,0.564,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,13,0x252d7bae5ec87553dcafb23e275c202ac0d3c456,getbipped,36378.513069768014,232268.26510899997,4,,0.552,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,14,0x55be7aa03ecfbe37aa5460db791205f7ac9ddca3,coinman2,35768.27874659863,387056.59952,5,,0.54,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,15,0x716d9e45e96fea7715387c8240a2b43e32a64206,0x716D9E45E96FeA7715387C8240a2b43e32a64206-1766378794699,32376.608296760016,156682.13,6,,0.528,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,16,0x34aba0ed4a752ce76461589212696987d711840e,0x34aBa0ED4A752ce76461589212696987d711840e-1759592138245,43052.40048924039,0,6,,0.528,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,17,0xee65685de42f8de9a03b4c53ee77d56a20d2cfc9,0x50f7,11996.660217655648,4466290.887089003,37,4,0.524,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,18,0x32ed2e546b187ca15e2841edc82b22c713cf8ec3,mo-money,30953.36927203303,861917.4835690001,7,,0.516,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,19,0x48ac40fc545cf327edd5365435c3a9f385614a7e,BoneOhio,20005.80774788493,1282414.625488,19,32,0.516,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,20,0xbf810a1ab89672b84145d2968b7f1ca35b5b6e25,0xBf810a1ab89672B84145D2968B7f1Ca35B5B6E25-1781006721076,42689.092574614115,0,7,,0.516,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,21,0xce25e214d5cfe4f459cf67f08df581885aae7fdc,0xcE25E214D5cfE4f459cf67F08DF581885AAE7Fdc-1777575398144,14211.014397633902,1705777.6435419996,30,21,0.472,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,22,0xc2ad03f79ca3f3c17d8c7de2612ce0c89b7d40ed,bosona,25040.526801131404,698464.6055569999,11,,0.468,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,23,0xa7011667f22c121c6cea7aab30192307c58c47cd,BadTattoo,24873.043920170006,0,12,,0.456,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,24,0x3725d52f3c252e8374999cc8617292ea2608ad88,almach,22104.734547782922,665909.8923989999,13,,0.444,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,25,0x565ca59275f81991bd9877d7fa8404c5ecf6519e,bbwlover,15406.110765572492,474468.613307,40,10,0.44,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,26,0x2fc26fa727e3fa7aa5011564ac5f55599826cfce,8xdsag32d45gd,21930.01244674671,127636.124102,14,,0.432,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,27,0x3fe80728e50b9765b782bee0acef988ad7e40de3,asdmdwan,21796.553808063014,162726.916045,15,,0.42,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,28,0xe3eeb127d5763a6e4ad597f773f9d259c94d5176,0xe3EeB127d5763a6E4aD597f773F9d259C94d5176-1780742904507,10965.625529538822,2635563.0726369987,44,9,0.4,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,29,0xb27bc932bf8110d8f78e55da7d5f0497a18b5b82,,-3028.809243234922,8735233.167434001,,1,0.392,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,30,0xdf7930e89a2c47560165331863c31deca0733dcd,std0,13459.777408186521,1379385.3914150004,31,30,0.388,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,31,0xe9076a87c5ed90ef16e6fe6529c943baeca0cff6,suntori,-128158.09367305855,7971129.784122005,,2,0.384,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,32,0x06dc51826bc524d9a83770e7de9dd7e005b04524,0x06dc51826bc524d9a83770e7de9dd7e005b0452,-38544.67841025279,5418728.474251,,3,0.376,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,33,0x16351b85a6160e7a3759ec20603e7c14e4245624,Betm4ker,27973.88946839169,1150,19,,0.372,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,34,0x98f5d88798331947dc2a0f9087308a17c41f754f,gardenerCx,19494.81522799995,38682.545745,20,,0.36,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,35,0x0484e64092ba4108c2786b61e6fc052d3bf41b1a,DoggyStyIe,12626.80556437024,1396018.3800000001,34,29,0.36,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,36,0x324aed2a00c8f485f636b7d5916fcf44c9a53721,superblueinc,27948.755667813828,0,20,,0.36,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,37,0x69919f9f47fdeda08da66d44f8be3c240806151c,dthfghndfsyq45,17513.811376583075,71444.389798,21,,0.348,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,38,0xed2f4c1a5b2ea42eb0fbc9c03adc267a04c39897,didibaba5AE86,17324.6636157952,343011.51710199995,22,,0.336,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,39,0x76d4d4703add6e94cfdb1107f3d991d85ff2c512,,-3764.5482439179177,2970495.4665750004,,8,0.336,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,40,0x22c9e591c0ef709fd1b35760e3bf53727cb78d7c,iamamilfhunter,17189.81651186155,154381.496349,23,,0.324,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,41,0x04b6d7e930cf9e493c5e6ef24b496294f95594c8,0x04b6D7E930cf9e493c5E6eF24B496294F95594C8-1774448369789,6394.784902000567,2470205.0446529994,,11,0.312,False,,MONTH+WEEK,0,UNKNOWN
2026-07-06T00:10:39+00:00,42,0x3af44a6f6ce7249e0bc93afbb102d28b41966e19,0x8dszc153187wmy657y,16303.102145625506,176211.607409,24,,0.312,False,,MONTH+WEEK,0,UNKNOWN
