timestamp_utc,rank_combined,address,username,pnl,vol,rank_pnl,rank_vol,score,verified_badge,x_username,timeframe,num_trades,wallet_type
2026-07-04T00:08:23+00:00,1,0xf3531b23b504cf0aed4ff21325232b2a2d496685,powerwinner,21500.062074049813,2045558.0033289997,4,9,0.88,False,xrang2731,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,2,0x20d2309cd92b797ae7ca175ed828ed8a27fbe29d,,16869.340828176413,1623407.8128460017,12,11,0.768,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,3,0xb55fa1296e6ec55d0ce53d93b9237389f11764d4,0xb55fa1296E6ec55D0cE53d93B9237389f11764d4-1777575277609,14789.079392491141,2335907.448353,17,6,0.748,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,4,0xeebde7a0e019a63e6b476eb425505b7b3e6eba30,Bonereaper,13086.395245751832,6535241.733805998,21,1,0.74,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,5,0x48ac40fc545cf327edd5365435c3a9f385614a7e,BoneOhio,19211.400925715294,846245.962664,8,35,0.624,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,6,0xf9b7876ba2c35370e0bedb7f8ee772da722aa37c,,13095.079344407408,1269513.208177,20,18,0.616,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,7,0xce25e214d5cfe4f459cf67f08df581885aae7fdc,0xcE25E214D5cfE4f459cf67F08DF581885AAE7Fdc-1777575398144,12643.627909932227,1416343.1467700002,23,14,0.612,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,8,0x1465b79bff7992bc703e1aafb3683b1089647072,JnStTrdrBnusFnd,139129.98770969312,51279.968949,0,,0.6,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,9,0x251c1a283703beed41590b0875a8dcb8ddd1541f,0xAAAAA,15401.403083999743,990644.7499999999,16,26,0.6,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,10,0x568b079891fcc8bef2e557fa2a8a7ecca1700b3b,,12314.021439934935,1408586.628141,24,15,0.592,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,11,0x252d7bae5ec87553dcafb23e275c202ac0d3c456,getbipped,33469.837811900936,165112.30047,1,,0.588,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,12,0xb27bc932bf8110d8f78e55da7d5f0497a18b5b82,,8927.020826073829,6751503.326242998,35,0,0.58,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,13,0x55be7aa03ecfbe37aa5460db791205f7ac9ddca3,coinman2,26964.41158752446,295478.47439999995,2,,0.576,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,14,0x32ed2e546b187ca15e2841edc82b22c713cf8ec3,mo-money,22443.22751886867,532058.7636250003,3,,0.564,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,15,0xa7011667f22c121c6cea7aab30192307c58c47cd,BadTattoo,20979.125215370004,0,5,,0.54,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,16,0x34aba0ed4a752ce76461589212696987d711840e,0x34aBa0ED4A752ce76461589212696987d711840e-1759592138245,41019.75238924043,8695.961814,5,,0.54,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,17,0x716d9e45e96fea7715387c8240a2b43e32a64206,0x716D9E45E96FeA7715387C8240a2b43e32a64206-1766378794699,20120.542634980004,156682.13,6,,0.528,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,18,0xc2ad03f79ca3f3c17d8c7de2612ce0c89b7d40ed,bosona,19224.547234474965,443073.6096069999,7,,0.516,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,19,0xa0e72d5575095199ae08ce0dce447f21b7249461,uninformedfloww,13046.73925919209,909971.9536540009,22,30,0.496,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,20,0xed2f4c1a5b2ea42eb0fbc9c03adc267a04c39897,0xeD2F4C1a5b2Ea42eb0FbC9c03ADc267a04C39897-1781388683963,18698.87419773976,67937.921973,9,,0.492,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,21,0x22c9e591c0ef709fd1b35760e3bf53727cb78d7c,iamamilfhunter,17189.816511861554,154381.496349,10,,0.48,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,22,0x13e0d447520ebe7f8eeaf7817211201b2c585204,,8405.62577394559,2212998.5249039996,39,7,0.476,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,23,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,justdance,16980.481646952918,425583.72222,11,,0.468,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,24,0x324aed2a00c8f485f636b7d5916fcf44c9a53721,superblueinc,27948.755667813828,49983.642601,11,,0.468,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,25,0x3af44a6f6ce7249e0bc93afbb102d28b41966e19,0x8dszc153187wmy657y,16303.102145625506,176211.607409,13,,0.444,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,26,0x3725d52f3c252e8374999cc8617292ea2608ad88,almach,16015.41528836875,434177.97204799985,14,,0.432,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,27,0x388537259dc9e693c1c9b96fdf07a63f6b7aca77,easypredict,15762.523584573704,87811.41204599998,15,,0.42,False,,MONTH+WEEK,0,UNKNOWN
2026-07-04T00:08:23+00:00,28,0x16351b85a6160e7a3759ec20603e7c14e4245624,Betm4ker,14346.658241347455,236370.54486999998,18,,0.384,False,,MONTH+WEEK,0,UNKNOWN
